elements,activities,events,startEvents,endEvents,gateways,lanesAndPools,sequenceFlows,fileName,min,normalized,hasError
26,4,2,0,1,2,4,8,1044784819.meta.json,0,0.875,1
70,4,15,3,4,3,7,19,1045043582.meta.json,0,0.375,1
324,60,44,3,7,20,11,132,1045098224.meta.json,0,0,1
15,1,5,1,1,2,0,7,1045162329.meta.json,1,1,0
58,10,2,1,1,6,3,20,1045183252.meta.json,0,0.875,1
20,3,2,1,1,1,0,6,1045235066.meta.json,1,1,0
22,2,3,1,2,1,4,5,1045384334.meta.json,0,0.875,1
66,9,6,1,5,8,0,24,1045697922.meta.json,0,0.75,1
53,8,2,1,1,11,5,26,104593713.meta.json,0,0.75,1
51,5,14,2,7,6,3,21,1045971312.meta.json,0,0.5,1
57,12,8,1,1,2,3,21,104602905.meta.json,0,0.75,1
15,2,3,1,2,1,3,5,104604014.meta.json,0,0.875,1
73,18,8,1,3,10,0,36,1046046201.meta.json,0,0.5,1
64,12,2,1,1,5,6,22,1046048235.meta.json,0,0.75,1
8,1,2,1,1,0,2,2,1046079307.meta.json,1,1,0
142,26,17,2,2,15,5,68,1046093636.meta.json,0,0.25,1
35,8,8,2,3,3,0,15,1046351665.meta.json,0,0.625,1
7,2,0,0,0,0,3,1,1046376534.meta.json,0,0.75,1
8,2,2,1,1,0,0,3,1046379656.meta.json,1,1,0
16,3,2,1,1,2,0,8,1046427929.meta.json,1,1,0
73,15,9,3,5,4,6,26,1046431735.meta.json,0,0.375,1
39,13,15,5,6,0,0,14,1046454610.meta.json,0,0.5,1
55,6,13,2,1,2,5,20,1046629921.meta.json,0,0.5,1
40,8,2,1,1,4,0,20,1046679779.meta.json,0,0.875,1
63,7,12,5,5,5,12,21,1046700825.meta.json,0,0.375,1
62,10,5,2,3,4,6,19,1046734786.meta.json,0,0.5,1
19,5,2,1,1,1,2,8,1046764262.meta.json,1,1,0
12,3,2,1,1,0,2,4,1046820050.meta.json,1,1,0
33,4,3,1,2,7,2,16,1046936548.meta.json,0,0.875,1
17,4,2,1,1,2,0,8,1047404421.meta.json,1,1,0
7,6,0,0,0,0,0,0,1047442052.meta.json,0,0.75,1
61,10,4,2,2,4,4,18,1047510341.meta.json,0,0.625,1
57,7,9,2,0,1,3,14,1047642669.meta.json,0,0.5,1
31,6,7,1,3,3,0,12,104777082.meta.json,0,0.875,1
53,14,4,1,1,3,5,15,1047829738.meta.json,0,0.75,1
12,2,2,1,1,0,4,3,1047842160.meta.json,1,1,0
34,8,4,2,2,1,6,10,1047967305.meta.json,0,0.625,1
82,21,9,3,2,6,8,21,1048036019.meta.json,0,0.375,1
41,5,4,1,1,1,6,10,1048054967.meta.json,0,0.75,1
22,6,2,1,1,0,4,6,1048121139.meta.json,1,1,0
29,3,3,1,2,1,6,6,1048175534.meta.json,0,0.75,1
34,7,1,1,0,4,2,14,1048256309.meta.json,0,0.875,1
10,3,2,1,1,0,0,4,1048264048.meta.json,1,1,0
40,7,4,1,3,2,4,12,104860910.meta.json,0,0.75,1
24,5,3,1,2,1,4,8,104862537.meta.json,0,0.875,1
77,11,7,3,4,2,6,20,1048687201.meta.json,0,0.5,1
38,7,3,1,2,3,6,12,1048703179.meta.json,0,0.625,1
57,12,5,2,3,4,6,19,1048832532.meta.json,0,0.5,1
24,3,2,1,1,2,2,8,104884491.meta.json,1,1,0
22,5,2,1,1,0,0,2,104889377.meta.json,1,1,0
51,16,2,1,1,4,3,25,1048909527.meta.json,0,0.875,1
35,8,2,0,1,2,7,11,1049152956.meta.json,0,0.75,1
59,12,2,1,1,10,4,30,1049305314.meta.json,0,0.875,1
41,10,2,1,1,6,2,20,1049410711.meta.json,0,0.875,1
99,14,3,1,2,7,8,26,1049446143.meta.json,0,0.625,1
48,8,6,2,0,2,4,19,1049468432.meta.json,0,0.625,1
27,6,2,1,1,3,2,13,1049669579.meta.json,1,1,0
22,5,2,1,1,2,2,10,1049674837.meta.json,1,1,0
8,2,2,1,1,0,0,3,1049766257.meta.json,1,1,0
22,0,21,5,6,0,0,0,1049823263.meta.json,0,0.625,1
9,1,2,1,1,1,0,4,1050401848.meta.json,1,1,0
123,22,17,3,4,12,5,53,1050632351.meta.json,0,0.25,1
61,16,5,1,0,3,3,25,105070660.meta.json,0,0.75,1
278,66,23,1,19,10,22,88,1050726999.meta.json,0,0.25,1
135,33,14,3,3,7,6,56,1050881507.meta.json,0,0.125,1
63,14,5,1,1,2,3,22,1050959562.meta.json,0,0.875,1
30,8,2,1,1,3,0,16,1050985114.meta.json,1,1,0
51,10,2,1,1,4,8,16,1051312831.meta.json,0,0.75,1
13,2,0,0,0,0,0,0,1051424936.meta.json,0,0.75,1
37,7,2,1,0,1,4,10,1051436249.meta.json,0,0.875,1
20,5,2,1,1,2,0,10,1051603367.meta.json,1,1,0
8,2,2,1,1,0,0,3,1051720002.meta.json,1,1,0
37,2,10,2,2,4,4,15,1051883408.meta.json,0,0.625,1
16,3,2,1,1,2,0,8,1052097377.meta.json,1,1,0
89,19,11,1,2,8,3,45,1052139619.meta.json,0,0.5,1
18,4,2,1,1,0,0,4,1052140550.meta.json,1,1,0
10,2,2,1,1,0,2,3,1052257765.meta.json,1,1,0
72,13,18,4,4,0,10,26,1052297546.meta.json,0,0.375,1
63,8,8,3,3,14,0,32,1052331125.meta.json,0,0.5,1
20,4,4,1,1,0,4,5,1052409729.meta.json,1,1,0
49,13,6,2,3,0,7,16,1052559053.meta.json,0,0.5,1
36,7,3,1,1,4,5,15,1052688826.meta.json,0,0.875,1
143,25,13,3,4,11,6,49,1052982385.meta.json,0,0.25,1
13,2,2,1,1,0,3,3,1053091321.meta.json,1,1,0
14,5,2,1,1,0,0,6,1053202940.meta.json,1,1,0
35,6,4,1,3,1,4,8,1053233996.meta.json,0,0.875,1
25,8,2,1,1,0,5,9,1053339331.meta.json,0,0.875,1
83,12,12,2,3,11,7,37,1053391038.meta.json,0,0.25,1
18,7,2,1,1,0,0,8,1053468899.meta.json,1,1,0
27,6,3,1,2,2,2,11,1053476642.meta.json,0,0.875,1
23,4,4,2,2,0,5,6,1053582611.meta.json,0,0.625,1
11,2,2,1,1,0,3,3,1053702714.meta.json,1,1,0
24,3,2,1,1,0,2,4,1053866105.meta.json,1,1,0
0,0,0,0,0,0,0,0,1053866183.meta.json,0,0.75,1
124,14,26,4,9,6,8,41,1053873831.meta.json,0,0.25,1
222,60,9,0,0,8,10,65,1054044613.meta.json,0,0.125,1
20,4,5,1,2,1,0,9,1054201138.meta.json,0,0.875,1
12,4,2,1,1,0,0,5,1054258706.meta.json,1,1,0
17,4,0,0,0,2,4,6,1054304433.meta.json,0,0.75,1
128,30,19,8,11,4,8,46,105455556.meta.json,0,0.25,1
29,4,6,1,3,3,2,13,1054825595.meta.json,0,0.875,1
30,5,6,1,1,0,0,8,1054907721.meta.json,1,1,0
21,3,5,4,0,0,5,5,105504911.meta.json,0,0.625,1
53,13,3,1,2,1,7,14,1055289148.meta.json,0,0.625,1
12,2,2,1,1,0,2,3,105535378.meta.json,1,1,0
17,4,2,1,1,2,0,8,1055462902.meta.json,1,1,0
73,12,14,1,3,4,8,25,105551917.meta.json,0,0.5,1
47,4,4,1,1,4,3,13,1055555072.meta.json,0,0.875,1
25,4,4,1,1,2,3,11,1055676006.meta.json,1,1,0
59,7,4,1,1,6,3,20,1055698191.meta.json,0,0.875,1
36,9,5,2,2,1,4,13,1055713863.meta.json,0,0.75,1
86,8,11,4,7,7,7,24,1055984555.meta.json,0,0.375,1
42,12,2,1,1,3,5,15,1056081001.meta.json,0,0.75,1
29,12,0,0,0,2,0,14,1056240675.meta.json,0,0.75,1
153,26,6,1,1,12,8,58,1056481312.meta.json,0,0.625,1
97,30,6,1,2,7,0,47,1056563158.meta.json,0,0.625,1
18,3,3,1,2,1,2,5,1056649262.meta.json,0,0.875,1
23,5,3,1,0,2,0,10,1056716714.meta.json,0,0.875,1
41,11,9,2,2,2,0,19,1056720200.meta.json,0,0.5,1
128,12,28,4,6,7,8,47,1056750288.meta.json,0,0.25,1
26,4,4,2,2,0,4,6,1056775115.meta.json,0,0.75,1
75,9,15,2,3,6,5,34,1056886605.meta.json,0,0.375,1
25,5,6,3,0,0,0,4,1057005777.meta.json,0,0.75,1
24,3,2,1,1,1,1,6,1057029867.meta.json,1,1,0
18,6,5,1,2,0,0,6,1057039141.meta.json,0,0.875,1
21,3,3,1,1,3,0,11,105712168.meta.json,1,1,0
40,3,2,1,1,0,6,4,1057338608.meta.json,0,0.75,1
10,1,2,1,1,0,0,2,1057469773.meta.json,1,1,0
147,34,5,1,4,12,6,47,1057542200.meta.json,0,0.375,1
169,32,12,2,3,16,12,66,1057657512.meta.json,0,0.125,1
57,13,3,1,2,6,6,24,105796949.meta.json,0,0.625,1
31,5,2,1,1,1,11,8,1057970370.meta.json,0,0.875,1
4,2,0,0,0,0,0,1,1058289010.meta.json,0,0.75,1
95,16,14,3,0,9,5,41,1058369279.meta.json,0,0.25,1
48,9,4,2,2,1,6,13,1058400286.meta.json,0,0.5,1
9,2,0,0,0,0,4,0,1058489939.meta.json,0,0.75,1
29,4,4,2,1,3,4,10,1058493588.meta.json,0,0.875,1
7,1,0,0,0,1,0,4,1058567329.meta.json,0,0.75,1
4,0,2,1,1,0,0,1,1058570303.meta.json,1,1,0
47,13,2,1,1,5,4,22,1058793673.meta.json,0,0.875,1
91,20,8,4,4,10,8,43,105881262.meta.json,0,0.25,1
38,10,2,1,1,4,3,18,1058939766.meta.json,0,0.875,1
39,4,6,2,2,2,4,10,105901257.meta.json,0,0.625,1
306,52,58,17,24,11,9,108,1059073339.meta.json,0,0.125,1
10,2,2,0,0,0,2,3,1059333677.meta.json,0,0.75,1
190,34,30,4,13,12,13,71,1059431030.meta.json,0,0.125,1
1,0,0,0,0,0,0,0,1059778202.meta.json,0,0.75,1
67,7,10,4,2,2,9,14,1059942549.meta.json,0,0.375,1
287,30,68,6,13,16,6,117,1060116763.meta.json,0,0.25,1
113,22,10,3,2,8,7,41,106014777.meta.json,0,0.25,1
8,2,2,1,1,0,0,3,1060362158.meta.json,1,1,0
35,4,4,1,1,0,3,7,1060378605.meta.json,1,1,0
11,2,2,1,1,1,0,5,1060469344.meta.json,1,1,0
23,7,3,1,2,1,0,11,1060651882.meta.json,0,0.875,1
63,8,12,1,1,3,4,25,1060715040.meta.json,0,0.75,1
37,10,2,1,1,4,3,17,106084705.meta.json,1,1,0
35,7,5,1,2,1,3,12,1060852109.meta.json,0,0.875,1
68,10,16,1,1,1,9,24,1060873887.meta.json,0,0.625,1
25,6,2,1,1,2,0,9,1061013710.meta.json,1,1,0
15,3,2,1,1,1,2,6,1061066464.meta.json,1,1,0
59,8,11,1,2,6,6,25,1061245591.meta.json,0,0.5,1
94,33,0,0,0,12,0,46,1061253189.meta.json,0,0.375,1
94,19,17,1,2,6,5,33,1061312837.meta.json,0,0.5,1
157,11,39,6,9,10,12,57,1061327177.meta.json,0,0.25,1
241,59,29,0,9,12,54,78,1061481641.meta.json,0,0.125,1
0,0,0,0,0,0,0,0,106152897.meta.json,0,0.75,1
18,3,2,1,1,0,0,3,1061555332.meta.json,1,1,0
2,0,0,0,0,0,0,0,10619171.meta.json,0,0.75,1
35,7,6,1,2,2,4,15,1062004369.meta.json,0,0.875,1
180,31,2,1,1,19,10,54,1062118067.meta.json,0,0.5,1
22,6,2,1,1,2,0,11,1062142944.meta.json,1,1,0
11,1,2,1,1,0,3,2,1062206415.meta.json,1,1,0
59,10,7,2,4,1,6,14,1062293701.meta.json,0,0.5,1
96,21,9,2,2,6,10,32,1062329509.meta.json,0,0.375,1
83,13,19,2,4,2,8,26,1062366166.meta.json,0,0.375,1
28,5,3,1,2,2,0,9,1062440994.meta.json,0,0.875,1
251,65,25,5,10,13,5,103,1062481272.meta.json,0,0.125,1
80,11,22,1,3,6,0,41,1062864348.meta.json,0,0.5,1
10,1,2,1,1,0,2,2,1062922496.meta.json,1,1,0
16,0,0,0,0,0,8,0,1063026234.meta.json,0,0.625,1
30,4,2,1,1,0,6,3,1063687897.meta.json,0,0.875,1
119,20,20,2,2,8,4,50,1063737263.meta.json,0,0.375,1
27,5,4,2,2,3,0,12,1063862400.meta.json,0,0.75,1
70,13,8,2,2,2,8,22,1064316989.meta.json,0,0.375,1
47,8,7,2,1,1,5,14,1064354518.meta.json,0,0.625,1
17,3,2,1,1,0,3,4,1064361129.meta.json,1,1,0
22,1,9,1,7,1,2,9,1064515304.meta.json,0,0.75,1
16,3,2,1,1,2,0,8,106456986.meta.json,1,1,0
56,10,6,1,2,9,4,27,1064609557.meta.json,0,0.75,1
28,6,2,1,1,2,4,11,1064798736.meta.json,1,1,0
38,6,6,2,2,6,0,19,1064799738.meta.json,0,0.625,1
43,9,17,17,0,0,0,16,1064854167.meta.json,0,0.5,1
64,12,4,1,1,2,6,9,1064982122.meta.json,0,0.75,1
10,2,2,1,1,0,2,3,1065048307.meta.json,1,1,0
56,28,0,0,0,0,0,27,1065048918.meta.json,0,0.625,1
167,35,18,5,12,19,4,76,1065112408.meta.json,0,0.125,1
106,21,19,12,7,3,8,32,1065135375.meta.json,0,0.375,1
17,9,0,0,0,0,0,7,1065295760.meta.json,0,0.75,1
143,34,8,2,3,14,6,62,1065365481.meta.json,0,0.125,1
8,1,2,1,1,0,2,2,1065455897.meta.json,1,1,0
48,11,4,1,1,5,4,19,1065537506.meta.json,0,0.875,1
26,8,1,1,0,3,0,11,1065559808.meta.json,0,0.875,1
41,5,5,1,1,2,6,11,1065598846.meta.json,0,0.75,1
49,10,3,1,1,4,10,18,1065790096.meta.json,0,0.75,1
17,5,2,2,0,0,3,6,1065933190.meta.json,0,0.75,1
71,13,4,1,3,4,8,21,1065979309.meta.json,0,0.625,1
43,7,2,0,0,1,6,7,1065989768.meta.json,0,0.5,1
26,9,2,1,1,2,0,12,1066130249.meta.json,1,1,0
14,3,2,1,1,0,4,2,1066158638.meta.json,1,1,0
46,11,3,1,2,5,5,21,1066443049.meta.json,0,0.625,1
59,10,7,2,4,1,6,14,1066462825.meta.json,0,0.5,1
36,10,2,1,1,2,6,8,1066555122.meta.json,0,0.875,1
22,2,3,1,1,1,4,5,1066785073.meta.json,1,1,0
29,4,6,2,2,0,6,7,1066833639.meta.json,0,0.625,1
56,11,7,0,3,3,9,20,1066917310.meta.json,0,0.5,1
18,3,2,1,1,2,2,8,1067043971.meta.json,1,1,0
18,4,2,1,1,2,0,9,1067047444.meta.json,1,1,0
14,3,3,1,2,1,0,6,1067100888.meta.json,0,0.875,1
38,11,3,1,2,3,0,16,1067168783.meta.json,0,0.75,1
20,2,4,3,1,1,0,9,1067267784.meta.json,0,0.875,1
50,12,5,1,1,4,6,14,1067335701.meta.json,0,0.75,1
22,7,1,1,0,0,5,4,1067397903.meta.json,0,0.75,1
10,4,1,1,0,0,0,4,1067398714.meta.json,0,0.875,1
24,5,2,1,1,0,8,5,1067440894.meta.json,0,0.875,1
67,18,7,3,0,7,0,30,1067525216.meta.json,0,0.625,1
12,4,2,1,1,0,0,5,106762178.meta.json,1,1,0
9,3,2,2,0,0,0,3,1067742811.meta.json,0,0.75,1
118,24,17,3,5,9,8,50,1067797812.meta.json,0,0.25,1
58,10,8,2,2,6,4,25,1067845084.meta.json,0,0.5,1
36,7,6,1,3,4,0,16,1068245502.meta.json,0,0.875,1
49,9,6,2,1,3,4,15,1068359408.meta.json,0,0.75,1
39,9,5,1,4,5,0,19,1068470140.meta.json,0,0.75,1
31,5,7,2,3,1,4,11,1068498891.meta.json,0,0.75,1
3,2,0,0,0,0,0,0,1068807614.meta.json,0,0.75,1
97,15,11,2,2,7,9,39,106882152.meta.json,0,0.25,1
50,7,7,2,2,3,4,17,1069107590.meta.json,0,0.625,1
31,7,4,2,2,0,5,9,1069275060.meta.json,0,0.625,1
24,6,2,1,1,1,3,9,1069310024.meta.json,1,1,0
78,18,5,1,3,12,0,42,106933957.meta.json,0,0.625,1
39,9,9,3,3,3,4,14,1069612758.meta.json,0,0.5,1
22,5,2,1,1,2,2,10,1069618801.meta.json,1,1,0
124,20,12,1,4,3,13,29,1069691092.meta.json,0,0.5,1
38,10,2,1,1,2,8,10,1069704865.meta.json,0,0.75,1
151,49,22,1,7,6,7,53,1069828486.meta.json,0,0.25,1
62,14,8,1,4,6,4,29,1069899768.meta.json,0,0.625,1
30,5,2,1,1,6,0,16,1070125325.meta.json,1,1,0
49,12,8,4,4,0,6,16,1070299498.meta.json,0,0.375,1
63,11,7,1,1,7,4,27,1070302721.meta.json,0,0.875,1
47,7,2,1,1,4,0,15,1070402056.meta.json,0,0.875,1
38,13,1,1,0,0,6,12,1070425528.meta.json,0,0.625,1
15,3,2,1,1,2,0,7,10705236.meta.json,1,1,0
73,13,7,1,3,5,4,26,1070577298.meta.json,0,0.75,1
41,9,9,3,6,3,0,18,1070624443.meta.json,0,0.5,1
59,12,2,1,1,4,0,21,1070635668.meta.json,0,0.875,1
19,3,4,2,2,0,5,5,1070651918.meta.json,0,0.625,1
19,4,3,1,2,1,3,7,1070767065.meta.json,0,0.875,1
15,4,2,1,1,0,3,5,1070801828.meta.json,1,1,0
24,5,2,1,1,2,0,8,1070811881.meta.json,1,1,0
26,6,4,1,2,1,4,10,1070949422.meta.json,0,0.875,1
29,9,2,1,1,1,3,13,1071006921.meta.json,1,1,0
59,11,2,1,1,2,2,15,1071121375.meta.json,0,0.875,1
12,2,2,1,1,0,2,3,1071199271.meta.json,1,1,0
36,13,2,1,1,2,0,18,1071277157.meta.json,1,1,0
78,16,11,3,5,5,9,31,1071361509.meta.json,0,0.375,1
22,3,2,1,1,2,0,8,1071385818.meta.json,1,1,0
86,21,6,2,1,2,8,29,107146504.meta.json,0,0.625,1
19,4,1,1,0,3,2,8,1071676883.meta.json,0,0.875,1
38,8,2,1,1,6,3,18,107168023.meta.json,0,0.875,1
18,0,0,0,0,0,0,0,107192435.meta.json,0,0.75,1
48,6,8,1,3,4,4,17,1072036927.meta.json,0,0.625,1
12,6,0,0,0,0,0,5,107227795.meta.json,0,0.75,1
150,15,15,3,4,9,9,38,1072312996.meta.json,0,0.25,1
6,0,3,1,1,0,0,2,1072413849.meta.json,1,1,0
89,11,9,1,8,15,8,45,1072611003.meta.json,0,0.375,1
159,37,4,1,3,12,8,57,1072642347.meta.json,0,0.375,1
29,5,2,1,1,3,6,12,1072689630.meta.json,0,0.875,1
38,6,3,1,2,1,7,9,1072707210.meta.json,0,0.625,1
113,23,9,2,2,10,7,52,1072715785.meta.json,0,0.25,1
9,1,2,1,1,0,3,2,107273136.meta.json,1,1,0
78,20,8,0,1,4,7,28,1072736347.meta.json,0,0.5,1
32,4,4,1,3,4,3,13,1072773594.meta.json,0,0.875,1
36,9,3,1,2,5,0,18,1072844002.meta.json,0,0.875,1
97,24,7,1,4,13,0,52,1072886072.meta.json,0,0.625,1
101,19,3,1,2,9,7,35,1073171981.meta.json,0,0.5,1
18,4,2,1,1,2,0,9,1073199709.meta.json,1,1,0
111,23,7,1,1,8,9,39,1073294295.meta.json,0,0.625,1
60,7,20,3,6,4,0,30,1073435803.meta.json,0,0.5,1
26,13,0,0,0,0,0,12,1073525857.meta.json,0,0.75,1
46,10,6,1,1,2,5,16,1073694213.meta.json,0,0.75,1
55,13,7,2,1,3,5,22,1073757691.meta.json,0,0.625,1
71,16,6,1,2,7,5,31,1073798553.meta.json,0,0.625,1
74,13,13,3,9,3,4,21,1073989502.meta.json,0,0.5,1
35,9,4,1,3,4,0,17,1073989552.meta.json,0,0.875,1
60,11,5,1,3,7,8,26,1074015617.meta.json,0,0.625,1
74,13,13,2,4,6,4,31,1074184432.meta.json,0,0.5,1
47,10,2,1,1,9,0,25,1074286493.meta.json,0,0.875,1
9,2,0,0,0,0,0,0,1074357318.meta.json,0,0.75,1
83,16,3,1,1,10,5,37,107436226.meta.json,0,0.625,1
0,0,0,0,0,0,0,0,1074469537.meta.json,0,0.75,1
18,4,2,1,1,2,0,9,1074662031.meta.json,1,1,0
4,2,0,0,0,0,0,1,1074703279.meta.json,0,0.75,1
49,13,3,1,2,6,0,26,1074775346.meta.json,0,0.75,1
76,9,11,3,3,3,6,21,1075021130.meta.json,0,0.375,1
16,3,2,1,1,2,0,8,1075134333.meta.json,1,1,0
174,25,26,3,3,15,8,77,1075382274.meta.json,0,0.25,1
67,20,3,1,2,7,2,34,1075479164.meta.json,0,0.75,1
29,7,3,1,2,1,4,11,1075640496.meta.json,0,0.875,1
82,19,4,1,3,9,10,34,1075720640.meta.json,0,0.625,1
68,13,3,1,2,7,7,25,1075776148.meta.json,0,0.625,1
40,3,2,1,1,0,6,4,1075862284.meta.json,0,0.75,1
9,0,0,0,0,0,8,0,1076144665.meta.json,0,0.625,1
10,2,2,1,1,0,2,3,107633490.meta.json,1,1,0
61,14,6,0,2,5,3,26,1076353098.meta.json,0,0.625,1
74,29,3,1,2,0,0,41,1076439938.meta.json,0,0.625,1
30,7,2,1,1,2,6,12,1076469240.meta.json,0,0.875,1
34,10,2,1,1,0,10,6,1076491105.meta.json,0,0.875,1
29,7,2,1,1,2,4,10,1076516487.meta.json,1,1,0
23,5,2,1,1,0,3,6,107652074.meta.json,1,1,0
54,15,2,1,1,1,8,17,1076568181.meta.json,0,0.75,1
15,2,3,1,2,2,0,7,1076658728.meta.json,0,0.875,1
34,10,2,1,1,2,6,13,1076676195.meta.json,0,0.875,1
19,4,3,1,2,2,0,9,1076698582.meta.json,0,0.875,1
13,2,2,1,1,2,0,6,1077144984.meta.json,1,1,0
37,6,3,1,2,2,6,9,1077216254.meta.json,0,0.75,1
53,11,4,1,3,7,2,26,1077258635.meta.json,0,0.75,1
12,3,2,1,1,0,0,5,1077297330.meta.json,1,1,0
23,2,4,1,3,3,0,9,1077315035.meta.json,0,0.875,1
140,21,11,3,2,13,6,50,1077333205.meta.json,0,0.25,1
14,2,2,1,1,1,3,5,1077357129.meta.json,1,1,0
36,8,4,3,1,3,5,14,1077480323.meta.json,0,0.75,1
34,9,4,1,2,1,4,15,1077633664.meta.json,0,0.875,1
42,9,2,1,1,7,0,23,1077733223.meta.json,0,0.875,1
6,0,2,1,1,0,2,1,1077773270.meta.json,1,1,0
4,1,1,1,0,0,0,1,1077986698.meta.json,0,0.875,1
60,9,4,0,3,1,0,12,1078062603.meta.json,0,0.625,1
11,2,2,1,1,1,0,5,1078071538.meta.json,1,1,0
455,76,86,9,27,47,8,188,1078103182.meta.json,0,0,1
37,7,7,1,2,4,0,19,1078123089.meta.json,0,0.875,1
31,3,7,2,3,3,3,11,1078141281.meta.json,0,0.75,1
51,9,7,1,2,5,3,20,107821297.meta.json,0,0.75,1
69,10,13,2,4,3,7,24,1078245406.meta.json,0,0.375,1
14,4,2,1,1,0,2,5,1078269279.meta.json,1,1,0
105,17,21,4,5,9,6,42,1078557302.meta.json,0,0.25,1
72,11,17,5,6,4,5,28,1078622781.meta.json,0,0.375,1
23,6,2,1,1,2,0,11,1078633490.meta.json,1,1,0
15,3,2,1,1,0,3,4,1078650788.meta.json,1,1,0
33,4,4,1,3,2,2,10,1078680159.meta.json,0,0.875,1
18,3,2,1,1,1,0,6,1078730954.meta.json,1,1,0
16,2,4,1,1,1,2,7,1078820957.meta.json,1,1,0
70,21,3,1,2,4,12,21,1078910042.meta.json,0,0.625,1
13,3,4,2,2,0,0,5,1078911265.meta.json,0,0.75,1
13,3,2,1,1,0,3,4,1078944539.meta.json,1,1,0
24,7,4,1,1,0,3,9,1078967227.meta.json,1,1,0
19,6,1,1,0,0,0,6,1079087121.meta.json,0,0.875,1
43,7,6,2,1,4,4,17,1079170847.meta.json,0,0.75,1
31,9,0,0,0,4,0,17,1079347618.meta.json,0,0.75,1
28,4,5,1,2,0,1,5,1079515668.meta.json,0,0.875,1
31,6,2,1,1,2,4,11,107961210.meta.json,1,1,0
8,1,3,1,0,0,0,3,1079636522.meta.json,0,0.875,1
26,7,2,1,1,1,3,6,1079747290.meta.json,1,1,0
14,4,1,1,0,1,0,5,1079948301.meta.json,0,0.875,1
17,3,2,1,1,2,0,7,1079956981.meta.json,1,1,0
7,0,0,0,0,0,6,0,1079978105.meta.json,0,0.625,1
32,11,4,2,2,1,0,14,1080036079.meta.json,0,0.75,1
64,11,10,3,3,2,6,21,1080063248.meta.json,0,0.375,1
19,3,7,1,3,0,0,8,1080091845.meta.json,0,0.875,1
19,3,2,1,1,0,5,4,1080229300.meta.json,0,0.875,1
25,3,6,2,2,0,4,7,1080300891.meta.json,0,0.75,1
20,3,3,1,2,2,3,8,108031836.meta.json,0,0.875,1
6,1,2,1,1,0,0,2,1080383611.meta.json,1,1,0
89,12,21,3,4,6,4,37,1080396160.meta.json,0,0.375,1
68,13,10,1,2,8,9,25,1080412654.meta.json,0,0.5,1
125,20,9,1,8,13,11,47,1080465652.meta.json,0,0.375,1
12,3,2,1,1,0,0,3,1080514728.meta.json,1,1,0
18,4,2,1,1,2,0,9,1080541958.meta.json,1,1,0
110,32,11,4,4,8,6,50,1080546118.meta.json,0,0.125,1
20,5,2,1,1,0,4,6,1080681281.meta.json,1,1,0
73,18,8,1,3,10,0,36,1080703250.meta.json,0,0.5,1
41,5,4,1,1,1,6,10,1080727648.meta.json,0,0.75,1
13,5,2,1,1,0,0,5,1080886926.meta.json,1,1,0
31,9,2,1,1,0,7,6,1080907908.meta.json,0,0.875,1
48,15,3,1,1,1,5,19,1081364078.meta.json,0,0.75,1
25,4,4,2,2,2,2,10,1081477493.meta.json,0,0.75,1
16,3,2,1,0,0,4,4,1081482829.meta.json,0,0.875,1
125,29,19,6,7,11,0,60,1081503149.meta.json,0,0.375,1
48,9,7,1,2,3,5,19,1081511532.meta.json,0,0.625,1
51,10,1,1,0,4,5,14,1081659524.meta.json,0,0.625,1
105,10,31,1,3,7,6,37,1081696444.meta.json,0,0.375,1
61,13,12,5,6,6,0,29,1081889914.meta.json,0,0.5,1
6,1,2,1,1,0,0,2,1081907910.meta.json,1,1,0
41,9,2,1,1,6,2,21,1082065623.meta.json,0,0.875,1
134,19,13,5,4,1,2,28,1082354832.meta.json,0,0.5,1
24,5,1,1,0,1,5,6,1082452113.meta.json,0,0.75,1
45,14,3,2,1,1,8,14,108256378.meta.json,0,0.625,1
6,1,2,1,1,0,0,2,1082682465.meta.json,1,1,0
55,12,7,1,1,3,5,18,1082695978.meta.json,0,0.75,1
189,58,25,7,8,4,10,73,1082729770.meta.json,0,0.125,1
16,3,2,1,1,2,0,8,1082869226.meta.json,1,1,0
87,21,7,4,1,10,5,41,1082877129.meta.json,0,0.5,1
56,11,12,3,4,1,12,19,1082947707.meta.json,0,0.375,1
0,0,0,0,0,0,0,0,1082974660.meta.json,0,0.75,1
67,16,2,1,1,11,3,34,1083025710.meta.json,0,0.875,1
129,14,26,2,5,11,15,51,1083150354.meta.json,0,0.25,1
6,1,2,1,1,0,0,2,1083155296.meta.json,1,1,0
14,8,0,0,0,0,0,5,1083250513.meta.json,0,0.75,1
22,2,2,1,1,0,6,3,1083324454.meta.json,0,0.875,1
39,9,6,5,1,3,2,18,1083362569.meta.json,0,0.75,1
6,2,1,1,0,0,0,1,1083375782.meta.json,0,0.875,1
63,12,6,3,3,8,0,32,1083445328.meta.json,0,0.625,1
5,1,2,2,0,0,0,1,1083471950.meta.json,0,0.75,1
52,7,4,3,1,1,4,12,1083514496.meta.json,0,0.75,1
21,2,6,2,2,0,4,6,1083570698.meta.json,0,0.75,1
56,10,2,1,1,2,5,14,1083590871.meta.json,0,0.75,1
74,17,4,2,1,2,5,23,1083726025.meta.json,0,0.625,1
17,4,2,1,1,2,0,8,108382465.meta.json,1,1,0
13,2,2,1,1,2,0,6,1084054501.meta.json,1,1,0
27,5,5,1,1,1,3,9,1084570176.meta.json,1,1,0
