fileName,min,normalized
1950718989.meta.json,0,0.875,
1950949941.meta.json,0,0.625,
195105631.meta.json,0,0.5,
1951087280.meta.json,1,1,
1951248655.meta.json,1,1,
1951367823.meta.json,0,0.625,
1951405017.meta.json,0,0.75,
1951589929.meta.json,0,0.75,
1951671943.meta.json,0,0.875,
1951695066.meta.json,0,0.125,
1951778085.meta.json,0,0.75,
1951859156.meta.json,1,1,
1951990781.meta.json,0,0.625,
195201880.meta.json,0,0.625,
1952061632.meta.json,0,0.75,
1952070605.meta.json,0,0.75,
1952220695.meta.json,1,1,
1952231103.meta.json,0,0.75,
1952803923.meta.json,1,1,
1952830909.meta.json,1,1,
1952868524.meta.json,0,0.25,
1953160336.meta.json,0,0.875,
1953169084.meta.json,0,0.125,
1953188932.meta.json,1,1,
1953362715.meta.json,1,1,
1953422476.meta.json,1,1,
1953440104.meta.json,0,0.875,
1953475066.meta.json,0,0.75,
1953697994.meta.json,0,0.375,
1953730633.meta.json,0,0.375,
1953750339.meta.json,0,0.5,
1953877378.meta.json,1,1,
1953883212.meta.json,1,1,
1953897961.meta.json,0,0.75,
1953957435.meta.json,0,0.375,
1953959088.meta.json,1,1,
1954161407.meta.json,1,1,
195428212.meta.json,0,0.875,
1954430732.meta.json,1,1,
1954576706.meta.json,0,0.75,
1954697094.meta.json,1,1,
1954934877.meta.json,0,0.875,
1954972218.meta.json,1,1,
1955029679.meta.json,0,0.75,
1955236459.meta.json,0,0.625,
195531041.meta.json,0,0.375,
1955329764.meta.json,0,0.375,
1955345838.meta.json,1,1,
195543573.meta.json,0,0,
1955442599.meta.json,0,0.5,
1955496010.meta.json,0,0.25,
19555915.meta.json,0,0.625,
195561697.meta.json,1,1,
1955827579.meta.json,0,0.375,
1956062705.meta.json,0,0.75,
1956302621.meta.json,0,0.875,
1956312975.meta.json,0,0.625,
1956492374.meta.json,0,0.625,
1956593988.meta.json,0,0.75,
1956646804.meta.json,1,1,
1956679694.meta.json,0,0.5,
1956688047.meta.json,1,1,
1956744877.meta.json,0,0.375,
1956760991.meta.json,0,0.75,
1956792056.meta.json,1,1,
1957105294.meta.json,0,0.75,
1957178020.meta.json,0,0.75,
1957283027.meta.json,0,0.5,
1957402659.meta.json,1,1,
1957533472.meta.json,0,0.875,
1957547031.meta.json,0,0.625,
1957591377.meta.json,0,0.5,
195761113.meta.json,0,0.375,
195768863.meta.json,0,0.875,
195771996.meta.json,1,1,
1957720225.meta.json,0,0.75,
1957976087.meta.json,0,0.375,
1957984240.meta.json,0,0.75,
1958179455.meta.json,0,0.25,
1958346391.meta.json,0,0.375,
1958400210.meta.json,0,0.875,
195844540.meta.json,0,0.625,
1958999349.meta.json,0,0.75,
1959070003.meta.json,0,0.75,
1959138694.meta.json,0,0.5,
1959161044.meta.json,0,0.375,
1959260228.meta.json,1,1,
1959387366.meta.json,1,1,
1959445174.meta.json,0,0.625,
1959454993.meta.json,1,1,
1959825249.meta.json,0,0.875,
1959921882.meta.json,0,0.875,
1959986629.meta.json,1,1,
1960023773.meta.json,1,1,
1960101035.meta.json,0,0.125,
1960255380.meta.json,1,1,
1960297249.meta.json,0,0.875,
1960394177.meta.json,0,0.875,
1960455005.meta.json,0,0.75,
1960508811.meta.json,0,0.75,
1960592753.meta.json,0,0.875,
1960643502.meta.json,0,0.875,
1960806086.meta.json,0,0.875,
196089958.meta.json,0,0.875,
1960917116.meta.json,0,0.5,
1960938367.meta.json,1,1,
1961027801.meta.json,0,0.5,
196104421.meta.json,0,0.875,
196134039.meta.json,0,0.75,
1961392054.meta.json,0,0,
1961501847.meta.json,1,1,
1961807932.meta.json,0,0.75,
1961838778.meta.json,0,0.875,
1961907878.meta.json,0,0.625,
1962014593.meta.json,0,0.75,
1962116660.meta.json,0,0.25,
1962145496.meta.json,0,0.125,
1962146447.meta.json,0,0.5,
1962159480.meta.json,0,0.625,
1962197482.meta.json,0,0.75,
19622793.meta.json,0,0.25,
1962312975.meta.json,1,1,
1962405902.meta.json,0,0.5,
1962460203.meta.json,0,0.625,
196246889.meta.json,0,0.875,
19625579.meta.json,0,0.625,
1962561833.meta.json,0,0.75,
196256196.meta.json,0,0.5,
196261470.meta.json,0,0.375,
1962630658.meta.json,1,1,
1962704176.meta.json,0,0.75,
1962876564.meta.json,0,0.375,
1962903996.meta.json,1,1,
1963025757.meta.json,0,0.375,
1963032257.meta.json,1,1,
1963128027.meta.json,0,0.625,
1963130701.meta.json,1,1,
1963278713.meta.json,1,1,
1963423883.meta.json,0,0.25,
1963449113.meta.json,0,0.625,
1963455999.meta.json,0,0.375,
1963548996.meta.json,0,0.625,
1963549762.meta.json,0,0.875,
1963628473.meta.json,0,0.375,
1963762438.meta.json,0,0.875,
1963898106.meta.json,1,1,
1963906698.meta.json,1,1,
1963951628.meta.json,0,0.875,
1964020845.meta.json,1,1,
1964047616.meta.json,0,0.5,
1964416829.meta.json,0,0.75,
1964426324.meta.json,0,0.75,
1964686647.meta.json,0,0.75,
196470399.meta.json,0,0.625,
1964789590.meta.json,0,0.875,
1965064527.meta.json,1,1,
1965080284.meta.json,1,1,
1965116596.meta.json,0,0.625,
1965335491.meta.json,0,0.75,
1965374915.meta.json,0,0.75,
1965382192.meta.json,0,0.625,
1965449266.meta.json,0,0.875,
1965498777.meta.json,0,0.625,
1965555917.meta.json,1,1,
1965625541.meta.json,0,0.75,
1965680730.meta.json,0,0.5,
1965704598.meta.json,0,0.75,
1965832293.meta.json,0,0.5,
1965875484.meta.json,1,1,
1965961024.meta.json,0,0.875,
1966119595.meta.json,0,0.75,
1966132863.meta.json,1,1,
1966149778.meta.json,0,0.625,
196619512.meta.json,0,0.375,
1966386373.meta.json,0,0.875,
1966635463.meta.json,0,0.75,
1966725976.meta.json,0,0.625,
1966972624.meta.json,0,0.875,
1966986242.meta.json,1,1,
1967196899.meta.json,0,0.125,
1967252034.meta.json,0,0.75,
1967401676.meta.json,1,1,
1967415029.meta.json,0,0.5,
1967415920.meta.json,0,0.875,
1967447711.meta.json,0,0.5,
1967645957.meta.json,0,0.375,
196764916.meta.json,0,0.625,
1967661977.meta.json,0,0.625,
1967694361.meta.json,0,0.875,
1968015172.meta.json,0,0.875,
1968047195.meta.json,0,0.625,
1968177287.meta.json,0,0.75,
1968258510.meta.json,0,0.75,
1968308720.meta.json,0,0.875,
1968322285.meta.json,1,1,
1968371427.meta.json,0,0.75,
1968385692.meta.json,0,0.375,
1968395608.meta.json,0,0.875,
1968438083.meta.json,0,0.875,
1968559804.meta.json,0,0.625,
1968591363.meta.json,0,0.75,
196866630.meta.json,1,1,
1968767362.meta.json,0,0.375,
1968829131.meta.json,0,0.75,
1968904273.meta.json,0,0.5,
1969277390.meta.json,0,0.875,
1969322802.meta.json,0,0,
1969513672.meta.json,0,0.75,
1969532296.meta.json,0,0.75,
1969555286.meta.json,0,0.875,
1969943963.meta.json,0,0.75,
1969948800.meta.json,1,1,
1970440443.meta.json,1,1,
1970533121.meta.json,0,0.75,
1970619464.meta.json,0,0.75,
1970685488.meta.json,0,0.375,
197080324.meta.json,0,0.375,
1971008015.meta.json,0,0.25,
1971107076.meta.json,0,0.625,
1971148151.meta.json,1,1,
1971219909.meta.json,0,0.875,
1971222948.meta.json,0,0.625,
1971267976.meta.json,0,0.5,
1971383037.meta.json,0,0.5,
1971402840.meta.json,0,0.625,
1971527610.meta.json,0,0.25,
1971543181.meta.json,0,0.5,
1971642703.meta.json,1,1,
1971656748.meta.json,0,0.75,
197176899.meta.json,1,1,
1971815607.meta.json,1,1,
1971870539.meta.json,1,1,
197191756.meta.json,0,0.875,
1971932348.meta.json,0,0.125,
1972002851.meta.json,0,0.75,
1972005217.meta.json,1,1,
1972125757.meta.json,0,0.25,
1972125934.meta.json,1,1,
1972178463.meta.json,1,1,
1972266869.meta.json,1,1,
1972325284.meta.json,0,0.375,
1972400834.meta.json,0,0.875,
1972417373.meta.json,0,0.5,
1972596889.meta.json,0,0.875,
1972649337.meta.json,0,0.625,
197281779.meta.json,0,0.875,
1972999761.meta.json,0,0.75,
1973121854.meta.json,0,0.5,
197317215.meta.json,0,0.625,
1973297024.meta.json,1,1,
1973375738.meta.json,0,0.75,
1973397586.meta.json,0,0.625,
197345584.meta.json,1,1,
1973622102.meta.json,0,0.625,
1973689413.meta.json,0,0.375,
1973734035.meta.json,1,1,
1973852789.meta.json,1,1,
1973858113.meta.json,1,1,
1973927957.meta.json,0,0.625,
197400424.meta.json,0,0.375,
1974094236.meta.json,0,0.375,
1974135947.meta.json,0,0.75,
1974160142.meta.json,0,0.25,
1974252777.meta.json,0,0.875,
1974414278.meta.json,1,1,
1974419654.meta.json,0,0.75,
1974637005.meta.json,1,1,
1974708430.meta.json,0,0.625,
1974947404.meta.json,0,0.5,
1974997901.meta.json,0,0.75,
1975084852.meta.json,0,0.875,
1975094376.meta.json,0,0.25,
1975345833.meta.json,1,1,
1975536473.meta.json,0,0.875,
197567110.meta.json,0,0.875,
1975778300.meta.json,0,0.875,
1975832191.meta.json,1,1,
1975850781.meta.json,1,1,
1975925651.meta.json,0,0.75,
1976070790.meta.json,0,0.75,
1976094488.meta.json,0,0.625,
197609634.meta.json,0,0.625,
1976110816.meta.json,0,0.375,
1976111337.meta.json,0,0.75,
1976185243.meta.json,0,0.75,
1976215160.meta.json,0,0.25,
1976226149.meta.json,0,0.875,
1976277866.meta.json,0,0.75,
1976280881.meta.json,0,0.5,
1976295074.meta.json,1,1,
1976506743.meta.json,1,1,
1976765122.meta.json,1,1,
1976847939.meta.json,0,0.375,
1976861979.meta.json,0,0.5,
1976999267.meta.json,0,0.75,
1977096687.meta.json,0,0.375,
1977204645.meta.json,0,0.75,
1977302837.meta.json,0,0.75,
1977322165.meta.json,0,0.875,
1977324269.meta.json,1,1,
1977458157.meta.json,1,1,
197754817.meta.json,1,1,
1977596722.meta.json,0,0.5,
1977621317.meta.json,0,0.5,
1977676500.meta.json,1,1,
1977726296.meta.json,0,0.875,
1977903034.meta.json,0,0.875,
1977963222.meta.json,0,0.625,
1978161710.meta.json,1,1,
1978257611.meta.json,0,0.125,
1978350095.meta.json,0,0.5,
1978405228.meta.json,0,0.375,
1978493384.meta.json,0,0.875,
1978639480.meta.json,1,1,
197871961.meta.json,0,0.375,
1978787092.meta.json,0,0.625,
1978856153.meta.json,1,1,
1978963967.meta.json,0,0.75,
1979274278.meta.json,0,0.75,
197940851.meta.json,0,0.625,
1979508209.meta.json,0,0.625,
1979522137.meta.json,1,1,
1979528859.meta.json,0,0.25,
1979601415.meta.json,0,0.75,
1979810995.meta.json,0,0.875,
1979851449.meta.json,1,1,
1979935031.meta.json,0,0.625,
1980028496.meta.json,0,0.625,
1980050838.meta.json,0,0.375,
1980070567.meta.json,0,0,
1980102942.meta.json,0,0.125,
1980143523.meta.json,0,0.25,
1980175958.meta.json,0,0.375,
1980293187.meta.json,0,0.875,
1980551273.meta.json,0,0.75,
1980751334.meta.json,0,0.75,
1980754159.meta.json,1,1,
1980796290.meta.json,0,0.75,
1980840091.meta.json,1,1,
1981051379.meta.json,0,0.75,
1981248044.meta.json,0,0.625,
1981266294.meta.json,0,0.625,
1981295822.meta.json,0,0.625,
1981780944.meta.json,1,1,
1981817488.meta.json,0,0.875,
1981833636.meta.json,0,0.5,
1981890437.meta.json,0,0.875,
1982026501.meta.json,0,0.5,
1982119210.meta.json,0,0.125,
1982162221.meta.json,0,0.75,
1982201812.meta.json,0,0.875,
1982231260.meta.json,0,0.375,
198233692.meta.json,1,1,
1982444320.meta.json,0,0.75,
19824506.meta.json,0,0.25,
1982482248.meta.json,1,1,
1982567819.meta.json,1,1,
1982645399.meta.json,0,0.5,
1982704563.meta.json,0,0.75,
1982747378.meta.json,0,0.75,
1982881343.meta.json,0,0.625,
1982895888.meta.json,1,1,
1983301413.meta.json,0,0.375,
1983436738.meta.json,0,0.75,
1983507203.meta.json,1,1,
1983548065.meta.json,0,0.5,
198355588.meta.json,0,0.5,
1983576529.meta.json,1,1,
1983712503.meta.json,0,0.875,
1983734547.meta.json,1,1,
1983739739.meta.json,0,0.25,
1983846860.meta.json,0,0.75,
1984151105.meta.json,1,1,
1984506787.meta.json,1,1,
1984537034.meta.json,0,0.375,
1984656678.meta.json,0,0.875,
1984823117.meta.json,0,0.75,
1984913510.meta.json,0,0.25,
198497389.meta.json,0,0.5,
1985547078.meta.json,0,0.75,
1985604040.meta.json,1,1,
1985737999.meta.json,0,0.625,
198605208.meta.json,0,0.75,
1986074944.meta.json,0,0.625,
1986133879.meta.json,0,0.875,
1986186421.meta.json,0,0.625,
1986253591.meta.json,0,0.75,
1986266070.meta.json,0,0.875,
1986397680.meta.json,0,0.375,
1986569302.meta.json,1,1,
1986766503.meta.json,0,0.875,
1986823691.meta.json,0,0.25,
1986928764.meta.json,0,0.75,
198696544.meta.json,0,0.75,
1987009161.meta.json,0,0.875,
1987013772.meta.json,0,0.75,
198709862.meta.json,0,0.75,
1987151899.meta.json,0,0.625,
198721671.meta.json,0,0.25,
1987230829.meta.json,1,1,
1987294964.meta.json,0,0.625,
1987321604.meta.json,0,0.625,
1987356963.meta.json,1,1,
1987981137.meta.json,0,0.75,
1988020896.meta.json,0,0.75,
1988030247.meta.json,0,0.875,
1988193220.meta.json,1,1,
19883258.meta.json,0,0.75,
1988403876.meta.json,0,0.5,
1988414648.meta.json,1,1,
1988450889.meta.json,0,0.875,
1988588780.meta.json,0,0.875,
1988780678.meta.json,0,0.875,
1989132263.meta.json,0,0.75,
1989142315.meta.json,0,0.75,
1989169197.meta.json,0,0.625,
1989268384.meta.json,0,0.75,
1989296377.meta.json,1,1,
1989388723.meta.json,0,0.5,
1989448837.meta.json,1,1,
1989460845.meta.json,0,0.375,
1989462084.meta.json,0,0.875,
1989494276.meta.json,0,0.75,
1989866431.meta.json,0,0.375,
1990034644.meta.json,0,0.75,
1990223924.meta.json,0,0.5,
199053093.meta.json,0,0.5,
1990596758.meta.json,0,0.875,
1990707529.meta.json,0,0.875,
1990752113.meta.json,0,0.375,
1990917001.meta.json,0,0.625,
1990972158.meta.json,1,1,
1991010479.meta.json,0,0.625,
1991060614.meta.json,0,0.5,
1991071881.meta.json,0,0.75,
1991238864.meta.json,1,1,
199140025.meta.json,0,0.375,
199144873.meta.json,0,0.625,
1991572387.meta.json,0,0.875,
1991799148.meta.json,0,0.5,
1991820312.meta.json,1,1,
1991852598.meta.json,0,0.875,
1992184163.meta.json,0,0.25,
1992234796.meta.json,0,0.75,
1992271871.meta.json,1,1,
1992294208.meta.json,1,1,
19924211.meta.json,0,0.875,
1992610864.meta.json,0,0.5,
1992660902.meta.json,0,0.875,
1992709038.meta.json,1,1,
1993077393.meta.json,0,0.625,
1993224589.meta.json,0,0.625,
1993286605.meta.json,0,0.375,
1993357132.meta.json,0,0.75,
1993375301.meta.json,1,1,
1993429930.meta.json,0,0.75,
1993483674.meta.json,0,0.625,
1993544402.meta.json,0,0.625,
1993587082.meta.json,0,0.75,
1993839441.meta.json,0,0.625,
1993867751.meta.json,0,0.5,
1994000550.meta.json,0,0.375,
1994053205.meta.json,0,0.875,
1994146859.meta.json,0,0.75,
1994320948.meta.json,0,0.875,
1994382327.meta.json,0,0.625,
1994392938.meta.json,0,0.375,
199441070.meta.json,0,0.875,
1994528705.meta.json,0,0.625,
1994566889.meta.json,0,0.875,
1994727674.meta.json,0,0.375,
1994928736.meta.json,0,0.375,
1994940667.meta.json,0,0.625,
1994989843.meta.json,0,0.625,
1995110771.meta.json,0,0.625,
1995258024.meta.json,0,0.875,
199530002.meta.json,0,0.375,
1995513365.meta.json,0,0.875,
1995597932.meta.json,1,1,
1995657625.meta.json,0,0.75,
1996038925.meta.json,0,0.75,
1996185791.meta.json,0,0.375,
1996369503.meta.json,0,0.625,
199642434.meta.json,0,0.375,
1996448114.meta.json,0,0.625,
1996621748.meta.json,1,1,
1996637694.meta.json,0,0.5,
1996741963.meta.json,0,0.875,
1996847851.meta.json,1,1,
1996973933.meta.json,0,0.75,
1997112753.meta.json,0,0.5,
1997183216.meta.json,0,0.875,
1997533509.meta.json,0,0.75,
1997544350.meta.json,0,0.875,
1997696034.meta.json,1,1,
1997741090.meta.json,0,0.625,
199780366.meta.json,0,0.75,
1997833055.meta.json,0,0.375,
1997890804.meta.json,0,0.75,
1997908150.meta.json,0,0.5,
1997942452.meta.json,0,0.75,
1998032611.meta.json,0,0.75,
1998254111.meta.json,0,0.875,
1998572789.meta.json,1,1,
1998600008.meta.json,0,0.75,
1998682418.meta.json,1,1,
1998758376.meta.json,0,0.5,
199879653.meta.json,0,0.75,
1998964533.meta.json,1,1,
199923630.meta.json,0,0.25,
199951263.meta.json,0,0.875,
1999515699.meta.json,1,1,
1999665666.meta.json,0,0.875,
1999749102.meta.json,0,0.5,
1999785051.meta.json,1,1,
1999829971.meta.json,0,0.375,
1999928591.meta.json,1,1,
2000004287.meta.json,0,0.625,
2000116474.meta.json,1,1,
2000309999.meta.json,1,1,
2000311737.meta.json,0,0.75,
2000361489.meta.json,0,0.875,
2000407494.meta.json,0,0.75,
2000744716.meta.json,0,0.625,
2000851971.meta.json,0,0.625,
2000937604.meta.json,0,0.5,
2001222144.meta.json,1,1,
2001255079.meta.json,1,1,
2001274569.meta.json,0,0.75,
2001556641.meta.json,0,0.5,
2001685346.meta.json,0,0.375,
2001892544.meta.json,1,1,
2001957574.meta.json,0,0.875,
2002045356.meta.json,0,0.375,
200224110.meta.json,0,0.375,
2002317494.meta.json,0,0.75,
2002461921.meta.json,0,0.875,
2002606422.meta.json,0,0.75,
2002683337.meta.json,1,1,
2002841902.meta.json,0,0.75,
20029263.meta.json,0,0.5,
2002937552.meta.json,0,0.75,
20031866.meta.json,0,0.25,
200334501.meta.json,0,0.875,
2003556068.meta.json,1,1,
2003583009.meta.json,0,0.75,
200362874.meta.json,0,0.75,
2003663082.meta.json,1,1,
2003761944.meta.json,0,0.625,
2003804568.meta.json,0,0.875,
2003878055.meta.json,0,0.625,
2003952245.meta.json,0,0.75,
200409187.meta.json,0,0.75,
2004264967.meta.json,0,0.875,
2004424859.meta.json,0,0.875,
2004608890.meta.json,0,0.625,
200472604.meta.json,0,0.5,
2004741895.meta.json,0,0.875,
2005010424.meta.json,0,0.375,
2005074598.meta.json,0,0.875,
2005184755.meta.json,0,0.875,
2005277471.meta.json,0,0.75,
2005313158.meta.json,0,0.75,
2005342715.meta.json,0,0.375,
2005680475.meta.json,0,0.375,
2005709402.meta.json,0,0.75,
2005816599.meta.json,0,0.875,
2006579568.meta.json,0,0.875,
2006670755.meta.json,0,0.625,
2006827089.meta.json,1,1,
2006866552.meta.json,0,0.75,
2006950192.meta.json,0,0.25,
2007086984.meta.json,0,0.875,
2007135649.meta.json,0,0.875,
200718881.meta.json,0,0.875,
2007364306.meta.json,0,0.875,
2007379904.meta.json,0,0.5,
2007484180.meta.json,1,1,
2007541422.meta.json,0,0.375,
2007637546.meta.json,0,0,
2007763577.meta.json,1,1,
2007867689.meta.json,1,1,
2007908758.meta.json,1,1,
200809414.meta.json,0,0.75,
2008416057.meta.json,0,0.625,
2008449886.meta.json,0,0.625,
20085943.meta.json,0,0.875,
2008708543.meta.json,1,1,
2008798269.meta.json,0,0.75,
2008921260.meta.json,1,1,
2009148723.meta.json,0,0.625,
2009204793.meta.json,1,1,
2009287425.meta.json,0,0.625,
2009718557.meta.json,0,0.75,
2009760573.meta.json,1,1,
2009882614.meta.json,0,0.875,
2009914067.meta.json,0,0.625,
2009977896.meta.json,1,1,
2010043713.meta.json,0,0.75,
2010053405.meta.json,0,0.5,
2010233853.meta.json,0,0.375,
2010326988.meta.json,1,1,
2010397688.meta.json,0,0.875,
2010459096.meta.json,0,0.875,
2010608136.meta.json,0,0.75,
201085109.meta.json,0,0.875,
201094742.meta.json,0,0.75,
2010984542.meta.json,0,0.375,
2011011226.meta.json,0,0.375,
2011389584.meta.json,0,0.125,
2011460622.meta.json,0,0.875,
2011580783.meta.json,0,0.875,
2011604398.meta.json,0,0.5,
2011677757.meta.json,0,0.875,
2011909345.meta.json,0,0.75,
2012156043.meta.json,0,0.5,
2012193908.meta.json,0,0.375,
2012222168.meta.json,1,1,
2012357914.meta.json,0,0.5,
2012376573.meta.json,1,1,
201240289.meta.json,1,1,
2012418269.meta.json,1,1,
2012570054.meta.json,0,0.375,
2012601769.meta.json,0,0.5,
2012711440.meta.json,0,0.75,
2012750182.meta.json,1,1,
2012856187.meta.json,0,0.5,
2012957934.meta.json,0,0.75,
2012991590.meta.json,1,1,
2013031348.meta.json,0,0.75,
2013132430.meta.json,0,0.75,
2013198537.meta.json,0,0.75,
2013262601.meta.json,0,0.375,
2013478768.meta.json,0,0.5,
2013628464.meta.json,0,0.75,
2013648679.meta.json,0,0.875,
2013792152.meta.json,0,0.625,
2013915583.meta.json,1,1,
2013986367.meta.json,0,0.875,
2014004094.meta.json,0,0.875,
2014060139.meta.json,0,0.75,
2014193975.meta.json,0,0.375,
201445808.meta.json,0,0.25,
2014570920.meta.json,0,0.375,
2014585401.meta.json,0,0.875,
2014770128.meta.json,1,1,
2014977475.meta.json,0,0.75,
2015031809.meta.json,0,0.5,
2015063965.meta.json,0,0.5,
2015210239.meta.json,0,0.625,
2015241828.meta.json,0,0.25,
2015247445.meta.json,0,0.625,
2015300661.meta.json,0,0.875,
201530402.meta.json,0,0.875,
2015441279.meta.json,0,0.75,
2015517376.meta.json,0,0.625,
2015558896.meta.json,1,1,
2015735342.meta.json,0,0.25,
2015872820.meta.json,0,0.5,
2015949531.meta.json,0,0.875,
2016085655.meta.json,1,1,
2016139539.meta.json,0,0.25,
2016241784.meta.json,0,0.625,
2016243874.meta.json,0,0.75,
2016321989.meta.json,1,1,
2016695339.meta.json,0,0.375,
201670339.meta.json,0,0.75,
2016827440.meta.json,0,0.875,
2016899279.meta.json,1,1,
2017182179.meta.json,1,1,
2017393037.meta.json,0,0.875,
2017767382.meta.json,0,0.5,
2017831083.meta.json,0,0.5,
2017922524.meta.json,0,0.5,
2017977967.meta.json,0,0.5,
2018008569.meta.json,1,1,
2018196494.meta.json,0,0.75,
2018242375.meta.json,0,0.75,
2018353346.meta.json,1,1,
2018409096.meta.json,0,0.5,
2018534462.meta.json,0,0.875,
2018639575.meta.json,1,1,
2018717465.meta.json,0,0.75,
2018732501.meta.json,0,0.5,
2018847565.meta.json,0,0.25,
2018851312.meta.json,0,0.625,
2018959419.meta.json,0,0.625,
2018991803.meta.json,0,0.75,
2019007699.meta.json,1,1,
2019061664.meta.json,0,0.25,
2019112277.meta.json,0,0.75,
2019227848.meta.json,0,0.625,
2019278541.meta.json,0,0.875,
2019482561.meta.json,0,0.875,
2019585323.meta.json,0,0.5,
2019611848.meta.json,0,0.875,
2019678637.meta.json,0,0.5,
2019943326.meta.json,0,0.625,
202024218.meta.json,0,0.75,
2020451690.meta.json,1,1,
2020463760.meta.json,0,0.75,
2020533381.meta.json,0,0.75,
2020656656.meta.json,0,0.625,
2020836163.meta.json,1,1,
2020845117.meta.json,0,0.75,
2020925240.meta.json,0,0.75,
2020934068.meta.json,0,0.5,
2021064736.meta.json,0,0.25,
2021073846.meta.json,1,1,
2021161610.meta.json,0,0.75,
2021313214.meta.json,1,1,
2021441120.meta.json,0,0.75,
2021672157.meta.json,0,0.375,
2021698855.meta.json,1,1,
2021745568.meta.json,1,1,
2021763260.meta.json,0,0.875,
2021820568.meta.json,0,0.625,
2021846313.meta.json,0,0.875,
2021918406.meta.json,0,0.625,
2021942659.meta.json,0,0.625,
2022023447.meta.json,0,0.5,
2022054589.meta.json,0,0.75,
2022142354.meta.json,0,0.25,
2022153862.meta.json,1,1,
2022154487.meta.json,0,0.375,
2022242685.meta.json,1,1,
2022665042.meta.json,0,0.25,
2022682030.meta.json,1,1,
202283533.meta.json,0,0.875,
2022966855.meta.json,1,1,
2023033256.meta.json,1,1,
2023035164.meta.json,0,0.875,
2023087579.meta.json,0,0.625,
2023235609.meta.json,1,1,
2023322346.meta.json,0,0.75,
202339816.meta.json,0,0.75,
2023795662.meta.json,0,0.875,
202387388.meta.json,0,0.75,
2024191395.meta.json,0,0.625,
2024375790.meta.json,0,0.75,
2024391111.meta.json,0,0.75,
2024570864.meta.json,0,0.375,
2024721737.meta.json,0,0.75,
2024764255.meta.json,0,0.625,
2024768854.meta.json,0,0.375,
2024798397.meta.json,0,0.75,
2024897316.meta.json,1,1,
2024908401.meta.json,0,0.75,
2025668405.meta.json,0,0.375,
2025710215.meta.json,0,0.25,
2025885568.meta.json,1,1,
20259574.meta.json,0,0.625,
2026169280.meta.json,1,1,
2026274541.meta.json,0,0.125,
2026319926.meta.json,0,0.875,
2026323.meta.json,1,1,
2026383743.meta.json,0,0.75,
2026485774.meta.json,0,0.875,
20266889.meta.json,0,0.125,
2026754479.meta.json,1,1,
2026790076.meta.json,0,0.875,
2026955930.meta.json,1,1,
2027037967.meta.json,0,0.75,
2027080738.meta.json,0,0.5,
2027215006.meta.json,0,0.625,
2027253984.meta.json,0,0,
2027259263.meta.json,0,0.625,
2027427691.meta.json,0,0.5,
2027495799.meta.json,0,0.75,
2027644428.meta.json,0,0.875,
2027649396.meta.json,1,1,
2027660238.meta.json,0,0.625,
2027792444.meta.json,0,0.5,
202793362.meta.json,0,0.625,
2028094945.meta.json,0,0.875,
2028250624.meta.json,0,0.625,
20282959.meta.json,0,0.625,
2028526711.meta.json,0,0.5,
202853421.meta.json,1,1,
2028563958.meta.json,1,1,
2028788352.meta.json,0,0.375,
2028792486.meta.json,0,0.875,
2028835193.meta.json,0,0.75,
202902857.meta.json,0,0.375,
2029139925.meta.json,0,0.375,
2029188028.meta.json,0,0.625,
2029197584.meta.json,0,0.5,
2029439538.meta.json,0,0.25,
2029611234.meta.json,0,0.875,
2029778427.meta.json,0,0.5,
2029792719.meta.json,0,0.875,
2029859126.meta.json,0,0.75,
2030019691.meta.json,0,0.5,
2030030082.meta.json,0,0.375,
2030168628.meta.json,0,0.625,
2030219215.meta.json,0,0.75,
203048079.meta.json,0,0.625,
2030585602.meta.json,1,1,
2030625629.meta.json,0,0.875,
2030668725.meta.json,0,0.125,
2030762996.meta.json,0,0.875,
2030789498.meta.json,0,0.625,
2031078650.meta.json,0,0.125,
2031085940.meta.json,1,1,
2031130947.meta.json,1,1,
2031490962.meta.json,0,0.75,
2031491564.meta.json,1,1,
2031514466.meta.json,1,1,
2031527099.meta.json,0,0.25,
2031575428.meta.json,0,0.625,
2031582945.meta.json,0,0,
203160876.meta.json,1,1,
203162903.meta.json,0,0.75,
203165167.meta.json,0,0.75,
2031732967.meta.json,0,0.75,
2031783430.meta.json,0,0.75,
2031811547.meta.json,0,0.25,
2031828924.meta.json,0,0.875,
2031914477.meta.json,0,0.125,
2031934158.meta.json,0,0.375,
203197147.meta.json,0,0.875,
2031985999.meta.json,1,1,
2032195985.meta.json,0,0.5,
2032280297.meta.json,0,0.75,
2032382639.meta.json,1,1,
2032449911.meta.json,0,0.5,
2032530131.meta.json,0,0.75,
2032586002.meta.json,0,0.875,
2032592509.meta.json,0,0.75,
2032650930.meta.json,0,0.5,
2032906878.meta.json,0,0.875,
203293397.meta.json,0,0.625,
2033025801.meta.json,0,0.5,
2033071470.meta.json,0,0.625,
2033265575.meta.json,0,0.75,
2033292094.meta.json,0,0.5,
2033325795.meta.json,0,0.625,
2033332682.meta.json,0,0.625,
2033337301.meta.json,0,0.875,
2033438585.meta.json,0,0.875,
2033446470.meta.json,0,0.5,
2033535340.meta.json,1,1,
2033596289.meta.json,1,1,
2033624340.meta.json,0,0.875,
2033665634.meta.json,0,0.75,
2033742846.meta.json,0,0.75,
2034108698.meta.json,0,0.75,
2034280202.meta.json,0,0.375,
2034286213.meta.json,0,0.875,
2034454476.meta.json,0,0.25,
